source_row,halo_id,galaxy_id,kind,ra_gal,dec_gal,observed_redshift_gal,euclid_nisp_h,lm_halo,true_redshift_halo,conc_vir_halo,rs_halo,rvir_halo,hpix_29_nest,h_ab,x_arcmin,y_arcmin,pdz_sigma_log1pz,synthetic_t,synthetic_error_alias,population
4158822,4140500203406,0,0,186.02779,61.808113,0.9604253,2.8969002e-29,11.517496,0.9574907,6.28642,26.021744,163.5836,791665416990358951,22.74516617,4.786081713,2.0508,0.03902020395,0.7142550713,0,Other hosts
4158848,4140500635226,0,0,185.9569,61.748714,0.98001164,1.6331646e-28,11.847652,0.976719,6.154665,34.347054,211.3946,791664379207189373,20.86742511,2.774429083,-1.51314,0.02258996968,0.6864915676,0,Other hosts
4163125,4039470670050,0,0,185.95218,61.786583,0.7401725,3.757881e-29,11.341609,0.738151,7.899324,18.00845,142.25458,791664730555177616,22.46264244,2.64048917,0.759,0.03654812137,0.5710729262,0,Other hosts
4163275,4039480914563,0,0,185.8072,61.716576,0.810276,2.8587096e-29,11.3042965,0.811603,14.511853,9.472672,137.46603,791684775299721743,22.7595749,-1.473622811,-3.44142,0.03914628037,0.5414958536,0,Other hosts
4163684,3636390290974,79,1,185.67123,61.684807,0.20231749,2.5996592e-28,13.184426,0.20392431,8.905922,60.320827,537.2126,791684422253249687,20.36270895,-5.33205712,-5.34756,0.01817370335,0.1741727036,0,Other hosts
4164119,4241530134710,0,0,185.93486,61.684223,1.1947702,5.120353e-29,11.641602,1.1979015,10.826085,16.829124,182.19353,791661245673860576,22.12675024,2.148997795,-5.3826,0.03360906463,0.7213766068,0,Other hosts
4164768,3837420378834,0,0,185.85742,61.69455,0.40485013,2.3713267e-29,11.148435,0.40255886,13.787488,8.485267,116.99051,791684728325191935,22.96252152,-0.04852484127,-4.76298,0.04092206332,0.3996237176,0,Other hosts
4164769,3837420379415,0,0,186.0571,61.850475,0.4073905,1.6681376e-28,11.627652,0.40388322,8.779006,23.259024,204.19112,791665323202145328,20.84442032,5.617814519,4.59252,0.02238867781,0.363306102,0,Other hosts
4165457,4543600398700,0,0,185.64902,61.725666,2.0514548,1.5804452e-29,11.470411,2.0524616,4.382735,37.160786,162.86588,791684606104517191,23.4030514,-5.962312515,-2.89602,0.04477669971,1.143612703,0,Other hosts
4166187,4241520025355,0,0,185.80305,61.774616,1.1188723,1.3860659e-29,11.128897,1.1150047,4.2725277,28.57742,122.09782,791685157410565917,23.5455403,-1.591387777,0.04098,0.04602347764,0.7325293131,0,Other hosts
4166202,4241520147228,0,0,185.96788,61.683533,1.1308817,5.270919e-29,11.895277,1.1294808,6.6949315,32.958523,220.65506,791661332339543147,22.09528414,3.086009642,-5.424,0.03333373626,0.7123425722,0,Other hosts
4166361,4241540379914,0,0,186.06723,61.769463,1.2676331,1.8507519e-29,11.404666,1.2660366,4.1555676,37.509563,155.87354,791664280869874842,23.23162949,5.905274543,-0.2682,0.04327675804,0.9227312934,1,Other hosts
4166886,4342550560547,13,1,185.97743,61.696182,1.4379389,2.4984092e-29,12.180701,1.4384395,5.6876893,48.80265,277.5743,791661348581127455,22.90584107,3.357010949,-4.66506,0.0404261094,0.8849077264,0,Other hosts
4167892,4342561037815,1,1,185.85655,61.833504,1.553357,9.679858e-29,12.064048,1.554746,4.482867,56.85858,254.88945,791688282805195518,21.43532753,-0.07321291841,3.57426,0.02755911592,0.9167799819,0,Other hosts
4168371,4241530120330,0,0,185.67157,61.727463,1.1873548,2.3297138e-29,11.324064,1.1893113,8.38902,17.105467,143.49811,791685248748942321,22.98174357,-5.322408906,-2.7882,0.04109025623,0.8076384333,0,Other hosts
4168467,4241540490715,0,0,185.93484,61.762062,1.3036886,1.8443637e-29,11.3466625,1.3033048,11.674932,12.477074,145.66898,791664484010688845,23.23538358,2.148430253,-0.71226,0.04330960637,0.8614463435,0,Other hosts
4170537,3838440631442,10,1,185.8907,61.80433,0.52565265,1.7536713e-29,12.170171,0.5254007,5.293206,49.10505,259.92316,791688229416657702,23.29012951,0.8958650521,1.82382,0.04378863324,0.4031924665,0,Other hosts
4171592,4039480310907,172,1,185.77179,61.704964,0.7689201,9.01081e-29,13.481021,0.7673747,5.907442,124.57436,735.91583,791684808340991698,21.51309042,-2.478455928,-4.13814,0.02823954117,0.5970503616,0,Other hosts
4173361,3535370684056,115,1,185.8603,61.69725,0.09864333,1.0248801e-28,14.147677,0.100809865,5.247583,208.34378,1093.3013,791684732145903116,21.37331735,0.03320120719,-4.60098,0.0270165268,0.0645807228,0,Other hosts
4173897,3636390454305,0,0,185.84085,61.82354,0.2117335,1.4175615e-28,11.129505,0.21426839,9.224132,11.91645,109.9189,791688273324688501,21.02114523,-0.5187333909,2.97642,0.02393502073,0.2169289199,0,Other hosts
4174239,4544610450839,0,0,185.98615,61.769882,2.1364682,1.2803975e-29,11.614357,2.1344075,5.6132135,32.453533,182.16861,791664443035831239,23.63163796,3.604459262,-0.24306,0.04677683212,1.076575959,0,Other hosts
4174240,4544610453621,0,0,185.93759,61.802467,2.1408446,1.1321777e-29,11.498439,2.1414123,2.1943855,75.9099,166.57558,791664755507387753,23.76521351,2.226467279,1.71204,0.0479456182,1.062319715,0,Other hosts
4174529,3837420366453,0,0,186.04703,61.855465,0.40077445,3.6415315e-29,11.135949,0.3972916,13.996211,8.178267,114.464745,791665690799804299,22.49678982,5.33205712,4.89192,0.03684691095,0.1231242334,-1,Other hosts
4177690,3636390278708,54,1,185.95297,61.76599,0.19622974,1.3706855e-29,13.765077,0.19938214,6.0372825,139.13586,840.0025,791664526984346920,23.55765545,2.662907079,-0.47658,0.04612948522,0.1954889452,0,Other hosts
4179553,3838430202438,3,1,185.93265,61.828663,0.4581553,4.6129284e-29,11.708254,0.4595646,13.631877,13.268941,180.88057,791664847818729152,22.24005822,2.086284404,3.2838,0.03460050939,0.3799347297,0,Other hosts
4181877,4039480310907,165,1,185.78647,61.691425,0.76798826,1.3107936e-28,13.481021,0.7673747,5.907442,124.57436,735.91583,791684796566786290,21.10616422,-2.061880098,-4.95048,0.02467893692,0.5911652955,0,Other hosts
4181878,4039480311176,663,1,185.82755,61.78518,0.7736689,1.8346419e-29,14.262215,0.7680636,5.66507,234.76826,1329.9786,791688003372929658,23.24112173,-0.8961488231,0.67482,0.04335981514,0.5776737921,0,Primary
4181943,4039480934726,39,1,185.97568,61.8511,0.8243914,1.08903936e-29,13.040214,0.82566756,7.615528,68.37529,520.7139,791665620676821854,23.80739106,3.307351024,4.63002,0.04831467177,0.614199109,0,Other hosts
4183734,4039480310907,192,1,185.7537,61.69945,0.7667311,9.500958e-29,13.481021,0.7673747,5.907442,124.57436,735.91583,791684828375375199,21.4555815,-2.99179767,-4.46898,0.02773633816,0.552921297,0,Other hosts
4183795,4039480934572,4,1,186.01683,61.75683,0.8216307,2.836856e-29,12.202271,0.82327753,4.986465,54.88432,273.67874,791664408505552059,22.76790677,4.475068695,-1.02618,0.03921918425,0.6164313874,0,Other hosts
4184564,3636380225373,0,0,185.93297,61.73799,0.18312071,2.4838745e-27,11.959433,0.18135177,10.038934,20.702917,207.8352,791661528925475731,17.91217588,2.095365076,-2.15658,0.015,0.1449409016,0,Other hosts
4184664,3636390902472,0,0,185.8102,61.73418,0.23716056,2.6706263e-29,10.940422,0.23748054,9.111075,5.093877,94.40782,791684977183313438,22.8334672,-1.388491511,-2.38518,0.03979283797,0.231187753,0,Other hosts
4185232,4342561038066,0,0,185.81198,61.79727,1.5581803,1.2441357e-29,11.53054,1.5591578,2.784243,60.706917,169.02281,791688110940563753,23.66283062,-1.337980273,1.40022,0.04704976792,1.061599718,0,Other hosts
4185523,4039470670525,96,1,185.76578,61.823013,0.7444514,1.0658449e-29,13.654659,0.73917586,3.2188618,263.33652,847.64386,791688203896524181,23.83076497,-2.6490023,2.9448,0.0485191935,0.6010141706,0,Other hosts
4189160,4039470670730,317,1,185.84265,61.73913,0.73498255,3.0040023e-29,13.900585,0.739677,1.2576609,799.03815,1004.919,791684963775674704,22.70574935,-0.4676546106,-2.08818,0.03867530679,0.5765725232,0,Aligned halo
4189218,4039480311176,579,1,185.82149,61.752316,0.7652771,4.1400187e-29,14.262215,0.7680636,5.66507,234.76826,1329.9786,791685043052983130,22.35749424,-1.06811405,-1.29702,0.03562807463,0.5584990115,0,Primary
4190291,4342550009812,0,0,185.67188,61.862198,1.3858657,3.300482e-29,11.731485,1.3857465,6.433414,30.546782,196.5201,791688717888556532,22.60355658,-5.313612005,5.2959,0.03778112006,0.8700077057,0,Other hosts
4190297,4342550089055,0,0,185.66788,61.751488,1.4194016,8.103529e-29,12.112338,1.417739,3.9256747,67.14136,263.57513,791685273503138154,21.62831452,-5.427120406,-1.3467,0.02924775208,0.8800567818,0,Other hosts
4190329,4342550799824,0,0,185.69035,61.832504,1.4719801,1.25358e-29,11.443562,1.4701374,6.0197105,26.259712,158.07587,791688553315889262,23.65461986,-4.789486965,3.51426,0.0469779238,0.9078682565,0,Other hosts
4190355,4342560619545,10,1,185.65288,61.79128,1.5001148,1.0897713e-29,12.372159,1.498964,2.3215594,138.82225,322.2841,791685625066734030,23.80666158,-5.852776908,1.04082,0.04830828886,0.8966970151,0,Other hosts
4190846,3636390278708,215,1,185.94313,61.853138,0.20183852,1.5441273e-28,13.765077,0.19938214,6.0372825,139.13586,840.0025,791665581678478201,20.92829225,2.383676413,4.7523,0.02312255716,0.1552288225,0,Other hosts
4191061,3837430214332,0,0,186.02357,61.795418,0.44792607,2.4851247e-28,11.718533,0.44965142,8.619294,21.125301,182.08519,791664678382256956,20.41162954,4.66633035,1.2891,0.01860175843,0.360429687,0,Other hosts
4192043,4342550577477,0,0,185.70363,61.76851,1.4555472,9.34496e-30,11.305696,1.4537377,1.029283,137.74057,141.77403,791685492124356636,23.97355638,-4.412639075,-0.32538,0.04976861835,0.8868547977,0,Other hosts
4192112,4342561048187,3,1,186.04707,61.75608,1.5572032,1.2615954e-29,11.813445,1.5583553,7.904674,26.606157,210.313,791664224737687806,23.64769976,5.333192204,-1.07118,0.04691737288,1.002385921,0,Other hosts
4192483,4039480326633,45,1,185.6663,61.74733,0.76611257,2.2857233e-29,12.755123,0.77265054,3.1297727,133.87439,418.9964,791685269485551298,23.00244086,-5.471956224,-1.59618,0.04127135754,0.598148064,0,Other hosts
4192835,3837420396506,0,0,186.04118,61.762413,0.4069329,2.1681063e-29,11.119941,0.40930608,7.432887,15.204319,113.011986,791664226590813306,23.05979857,5.166051084,-0.6912,0.0417732375,0.3921637658,0,Other hosts
4192994,3838430202370,0,0,185.83751,61.701344,0.45650047,9.44162e-30,10.880297,0.45887235,7.9728007,9.987338,93.74641,791684737342826694,23.96238371,-0.6135129055,-4.35534,0.04967085744,0.3979746315,0,Other hosts
4193253,4543590770929,6,1,185.81236,61.75357,1.9215852,2.2469113e-29,12.080676,1.9242707,1.6603826,157.16794,260.95892,791684999288161669,23.02103518,-1.327196975,-1.22178,0.04143405782,1.06786793,0,Other hosts
4193431,4544610451492,0,0,185.74329,61.84678,2.1320868,6.8890087e-29,12.38705,2.132046,3.3669527,97.86228,329.49768,791688593658157204,21.80460817,-3.287203283,4.37082,0.03079032146,1.149307533,0,Other hosts
4193571,3636380035898,0,0,185.82153,61.867317,0.1563559,2.2954109e-29,10.603135,0.15813383,10.527192,4.782571,69.40464,791688455143193154,22.9978489,-1.066978966,5.60304,0.04123117788,0.1094958336,0,Other hosts
4194137,3535370684056,773,1,185.75409,61.851143,0.09926083,8.2050366e-26,14.147677,0.100809865,5.247583,208.34378,1093.3013,791688779142293231,14.11479869,-2.980730601,4.6326,0.015,0.07773657194,0,Other hosts
4194543,4645630639230,0,0,185.97543,61.815422,2.5853424,3.1673374e-29,12.332396,2.5841537,5.034656,62.94114,316.887,791664721926660678,22.64826418,3.300256749,2.48934,0.03817231155,1.283176024,0,Other hosts
4196001,4544610711058,0,0,185.82251,61.860992,2.2540965,1.1153509e-29,11.481456,2.2570252,4.9653854,33.115833,164.43288,791688441502704193,23.78147119,-1.039169408,5.22354,0.04808787296,1.19250461,0,Other hosts
4197255,4039470670613,0,0,185.80878,61.82342,0.73734206,1.4913958e-29,11.262941,0.73937887,20.803818,6.352408,132.15434,791688181429449702,23.46601771,-1.428786993,2.96922,0.04532765497,0.5027880497,0,Other hosts
4197390,4039480934608,3,1,185.98718,61.82454,0.8233839,4.262005e-29,11.840182,0.82384723,6.0708447,34.298477,208.22073,791665458557923874,22.32596511,3.633687676,3.03642,0.03535219474,0.8716762235,1,Other hosts
4197568,4040490310116,0,0,185.86899,61.724525,0.8658165,1.317121e-29,11.128908,0.8631206,13.241714,9.061625,119.99144,791684948902375028,23.60093581,0.2797982076,-2.96448,0.04650818838,0.5793864644,0,Other hosts
4198491,4342550561168,0,0,185.9708,61.747158,1.4457114,4.6677593e-29,11.735291,1.4449676,2.2826333,86.518234,197.4894,791664379741694101,22.22722887,3.168870775,-1.6065,0.03448825259,0.8457637249,0,Other hosts
4199227,3636390291550,9,1,186.0291,61.800415,0.20580526,1.4219639e-29,12.341665,0.20756432,9.933484,28.31986,281.31488,791664682161808498,23.51777857,4.823255714,1.58892,0.04578056251,0.2113813114,0,Other hosts
4200812,4039480459555,0,0,186.0599,61.70439,0.7918152,2.0754517e-28,11.893705,0.794206,7.642451,28.24324,215.84758,791663919260696416,20.60721842,5.697270399,-4.17258,0.0203131612,0.5869344538,0,Other hosts
4200863,4039480914467,0,0,186.018,61.76873,0.80704266,1.015908e-28,11.600189,0.8105032,10.527837,16.625874,175.03448,791664597134357239,21.38286405,4.508269902,-0.31218,0.02710006043,0.6210257239,0,Other hosts
4201057,4040490741047,0,0,185.97289,61.79603,0.87997025,1.4358406e-28,11.876158,0.88076866,7.166328,29.891127,214.20961,791664656666079376,21.00723443,3.228178914,1.32582,0.02381330123,0.5918866439,0,Other hosts
4201703,4241520281752,0,0,185.67291,61.68392,1.1599746,5.9231626e-29,11.727362,1.1602821,3.2255836,62.055687,200.1658,791684422029318074,21.96861586,-5.284383592,-5.40078,0.0322253888,0.8178566876,0,Other hosts
4202019,3535360757549,0,0,185.95389,61.800743,0.09120027,2.6490348e-29,10.4162655,0.0886614,14.849275,3.195985,56.324074,791664750918189208,22.84228084,2.689014011,1.6086,0.03986995736,0.05195104817,0,Other hosts
4202291,3636390278708,102,1,185.99913,61.814335,0.19979037,1.183275e-29,13.765077,0.19938214,6.0372825,139.13586,840.0025,791664716077344436,23.71728578,3.972794022,2.42412,0.04752625055,0.2653540222,0,Other hosts
4203974,4141520566131,0,0,185.92308,61.847733,1.0937052,1.2939266e-29,11.261278,1.0878731,6.893146,19.676634,135.63391,791665590309090844,23.6202259,1.814715555,4.428,0.0466769766,0.8282036051,0,Other hosts
4204128,4140500115258,0,0,185.99329,61.689156,0.9464041,1.8120116e-29,11.374721,0.9464676,5.5340066,26.498274,146.64162,791661322570768306,23.25459757,3.807071758,-5.08662,0.0434777287,0.6831176326,0,Other hosts
4204222,4140510466716,0,0,185.96663,61.836884,1.0079186,2.913384e-29,11.535133,1.0096309,6.207385,26.974237,167.43948,791665557093436492,22.73900567,3.050538267,3.77706,0.03896629964,0.6749160435,0,Other hosts
4205234,3636390283393,0,0,185.98898,61.71363,0.20120746,6.777283e-29,10.822337,0.2014619,14.282669,12.100285,85.19718,791661392441121776,21.82236095,3.684766456,-3.61818,0.03094565829,0.1839903262,0,Other hosts
4205289,3636390894672,85,1,185.70627,61.867134,0.22758572,1.216985e-27,13.185003,0.22860451,5.823012,92.32715,537.6221,791688816187412520,18.68678694,-4.337723531,5.59206,0.015,0.1960411818,0,Other hosts
4205357,3837420379861,6,1,185.65982,61.749855,0.4026328,1.410007e-29,11.601749,0.4061099,10.167209,16.277767,165.49945,791685364561198083,23.52694683,-5.655839833,-1.44468,0.04586078475,0.3706329412,0,Other hosts
4205600,3838440631981,0,0,185.88412,61.787136,0.53002125,6.019633e-29,11.443889,0.5287938,2.1657574,68.58836,148.54576,791688028035924417,21.95107496,0.709143733,0.79218,0.03207190594,0.3504802323,0,Other hosts
4206411,4140490509652,2,1,185.84831,61.826683,0.89103687,1.135421e-29,11.988014,0.8934625,5.0695133,46.18803,234.15083,791688270585928675,23.76210769,-0.3070402237,3.165,0.04791844232,0.4013106085,-1,Other hosts
4206711,3636390278737,0,0,185.9239,61.728035,0.19995013,1.0483837e-29,10.658619,0.20029445,17.383036,12.957713,74.01765,791661512399474716,23.84869935,1.837984777,-2.75388,0.04867611931,0.162455185,0,Other hosts
4206983,3938460314755,0,0,185.9899,61.810623,0.6180279,2.8284147e-29,11.406449,0.6171641,7.57814,19.314697,146.36948,791664713836070493,22.77114229,3.710873388,2.2014,0.039247495,0.4619673896,0,Other hosts
4209185,4039470670813,0,0,185.87337,61.79654,0.74025154,1.2304628e-27,13.761781,0.7391196,3.8651338,239.36154,925.16437,791688043173218975,18.67482878,0.4040899063,1.35642,0.015,0.5782424545,0,Other hosts
4209250,4039480296950,1,1,185.88518,61.81062,0.76926756,1.13778795e-29,11.081268,0.7663593,10.958605,10.515712,115.237526,791688231415684188,23.75984668,0.7392234592,2.20122,0.04789865841,0.5298573084,0,Other hosts
4209255,4039480311176,972,1,185.99194,61.719322,0.7661889,9.968306e-30,14.262215,0.7680636,5.66507,234.76826,1329.9786,791664325878237926,23.9034466,3.768762672,-3.27666,0.04915515772,0.584521495,0,Primary
4209328,4039480926092,0,0,185.89648,61.73623,0.8094652,1.0442399e-29,11.134465,0.8119458,10.367305,11.872305,123.08381,791661545827352407,23.85299929,1.059884691,-2.26218,0.0487137438,0.5713676162,0,Other hosts
4209934,3939460592570,0,0,186.02246,61.84112,0.673428,2.1185386e-29,11.36125,0.6716885,17.89045,7.918409,141.6639,791665496696882776,23.08490905,4.634831769,4.03122,0.04199295416,0.4391622812,0,Other hosts
4210389,4342560607196,0,0,185.72774,61.770523,1.485064,2.9804798e-29,11.698089,1.4843129,10.314542,18.622412,192.08165,791685488424145053,22.71428454,-3.72846719,-0.2046,0.03874998975,0.6364345,-1,Other hosts
4211115,4443580405408,2,1,185.96648,61.796944,1.8030434,1.3926521e-29,11.318721,1.8012189,6.1802025,23.526531,145.39873,791664657111717210,23.5403934,3.046281702,1.38066,0.04597844229,1.116561538,0,Other hosts
4212451,4442570323165,26,1,185.70197,61.786182,1.6220032,1.2767319e-29,12.386634,1.6233119,4.59871,71.8485,330.41043,791685536504211921,23.63475073,-4.459745061,0.73494,0.04680406885,1.002972123,0,Other hosts
4212458,4442570444804,0,0,185.6701,61.824303,1.6546686,3.0979414e-29,11.72791,1.6546088,6.7056246,29.383917,197.03752,791685709034537507,22.672317,-5.364123243,3.0222,0.03838277378,1.159877961,1,Other hosts
4213005,4140510937270,62,1,185.8236,61.749126,1.0411106,7.815503e-29,12.957591,1.0411538,2.6066058,191.57147,499.3513,791684996666589711,21.66760766,-1.008238369,-1.48842,0.02959156707,0.9811836861,1,Other hosts
4213006,4140510939082,0,0,185.91786,61.77951,1.049425,3.4276506e-29,11.567536,1.0474436,7.757086,22.128235,171.65062,791664561645692878,22.56250864,1.666587092,0.33462,0.03742195057,0.645547009,0,Other hosts
4213187,4141520566039,0,0,186.00946,61.79122,1.090206,2.6612395e-29,11.274313,1.0847307,16.213865,8.425816,136.61504,791664668911590138,22.8372901,4.265929467,1.03722,0.03982628835,0.8078701943,0,Other hosts
4213887,4342550560726,1,1,185.90205,61.69456,1.4408289,1.0304762e-28,12.297221,1.4408886,2.451845,124.35022,304.88745,791661279252137547,21.36740509,1.217945139,-4.76238,0.0269647945,0.9173090994,0,Other hosts
4214476,3837430421944,64,1,185.92317,61.86149,0.45244095,1.2641252e-29,13.125513,0.45527992,7.183399,74.60716,535.93304,791665610561900850,23.64552478,1.817269494,5.25342,0.0468983418,0.3113208891,0,Other hosts
4214900,3737410786646,6,1,186.06485,61.752296,0.35636914,4.0672294e-29,12.50456,0.35817334,5.542375,60.429012,334.92026,791664216482648026,22.37675333,5.837737045,-1.29822,0.03579659163,0.2824739332,0,Other hosts
4215713,4241530923558,0,0,186.04543,61.77772,1.2419989,1.0871803e-29,11.181662,1.2411071,7.29856,17.503706,127.751854,791664290156004712,23.80924606,5.28665376,0.22722,0.04833090306,0.8017179175,0,Other hosts
4215714,4241530945290,0,0,185.89944,61.75418,1.2452475,1.5645009e-28,12.2757,1.2463298,7.5645866,39.183533,296.40723,791664496479073470,20.91406046,1.143880907,-1.18518,0.022998029,0.8048174967,0,Other hosts
4216479,4140500619563,30,1,185.70343,61.69117,0.96979606,3.488042e-29,12.537257,0.9696548,5.8254466,61.528896,358.4333,791684458327415678,22.54354574,-4.418314495,-4.96578,0.03725602519,0.6795333037,0,Other hosts
4217837,3736400351662,2,1,185.8295,61.869804,0.2773579,5.207686e-29,12.061615,0.2756973,16.816969,13.698289,230.3637,791688457336139776,22.10838802,-0.8408134778,5.75226,0.03344839521,0.1983446452,0,Other hosts
4219038,4039480925538,16,1,185.75221,61.748795,0.8098243,6.1658334e-29,13.054249,0.81115836,3.4716127,151.71619,526.6998,791684927829815797,21.92502054,-3.034079549,-1.50828,0.03184392968,0.5463250989,0,Other hosts
4219377,3837430211903,67,1,185.72289,61.687218,0.4427753,1.3331632e-29,12.947415,0.44426006,9.187832,50.94451,468.0696,791684083565731869,23.58779171,-3.866096126,-5.2029,0.04639317744,0.3543888974,0,Other hosts
4222154,4241530132466,0,0,185.8902,61.736553,1.1922648,2.695558e-29,11.806833,1.1926128,9.838616,21.024559,206.85257,791661545585421460,22.8233783,0.881676502,-2.2428,0.0397045601,0.7908070565,0,Other hosts
4222193,4241530946949,0,0,186.06201,61.751606,1.2478366,3.611589e-29,11.809026,1.2495999,2.205825,94.50144,208.45366,791664216349920182,22.5057542,5.757146081,-1.33962,0.03692534921,0.8137984476,0,Other hosts
4222663,3636370132209,0,0,185.74567,61.731598,0.14273192,9.545702e-30,10.361862,0.14268056,14.678184,19.43555,54.53549,791684906478875172,23.95048032,-3.219665784,-2.5401,0.04956670279,0.09592571279,0,Other hosts
4223224,3736400347476,0,0,186.04567,61.836327,0.27280694,4.4668117e-29,10.8957205,0.27054685,16.609695,6.166889,91.655914,791665488609910922,22.27500589,5.293464264,3.74364,0.03490630152,0.2284403835,0,Other hosts
4223395,3737410786646,0,0,186.02573,61.7544,0.3565011,4.2897197e-27,12.50456,0.35817334,5.542375,60.429012,334.92026,791664406420535757,17.31892771,4.727624887,-1.17198,0.015,0.2932461953,0,Other hosts
4224425,4241530132071,3,1,185.72726,61.830364,1.1873759,1.2837467e-29,11.70145,1.1895037,4.244223,45.07261,191.2982,791688534773601976,23.62880165,-3.742088198,3.38586,0.04675201443,0.830026517,0,Other hosts
4225042,3636390278708,318,1,186.0381,61.850105,0.19904932,1.7793786e-28,13.765077,0.19938214,6.0372825,139.13586,840.0025,791665507169881869,20.77432909,5.078649616,4.57032,0.02177537956,0.1565379111,0,Other hosts
4226359,4342550577801,0,0,185.9825,61.779373,1.4509892,1.6608188e-29,11.6833315,1.4491925,7.305154,25.951704,189.58119,791664631257771714,23.34919437,3.500882847,0.3264,0.04430545073,0.8627676218,0,Other hosts
4227140,4039470574344,532,1,185.71368,61.846214,0.7385737,5.523009e-29,13.820009,0.73708576,4.4934664,210.05107,943.8574,791688611953064662,22.04456062,-4.127449218,4.33686,0.03288990545,0.5372846453,0,Other hosts
4227155,4039470670730,224,1,185.80472,61.84765,0.73612374,1.0406634e-29,13.900585,0.739677,1.2576609,799.03815,1004.919,791688393021693259,23.8567243,-1.54399802,4.42302,0.04874633761,0.5185274023,0,Aligned halo
4227162,4039470722937,0,0,185.67621,61.712746,0.74090666,9.325373e-30,10.897212,0.7451366,8.777753,8.754415,98.77844,791684492494808804,23.97583447,-5.190739161,-3.67122,0.04978855161,0.5054156301,0,Other hosts
4227794,4039470573859,1,1,185.896,61.772976,0.73675305,2.0860898e-29,12.2438,0.73675644,5.2593694,53.846294,283.19754,791664518561196195,23.1016675,1.046263683,-0.05742,0.04213959063,0.8539590393,1,Other hosts
4230331,4241520025724,0,0,186.00642,61.86448,1.1184744,2.4601575e-29,11.463926,1.1162953,4.386483,36.177216,158.69075,791665724385957010,22.92259272,4.179663083,5.43282,0.04057268631,0.3903024172,-1,Other hosts
4230850,4645630642373,0,0,185.77084,61.785637,2.5802405,2.7234933e-29,11.97415,2.5813353,4.7041306,51.35214,241.56717,791685190293869302,22.81218422,-2.505414173,0.70224,0.03960661194,1.272691987,0,Other hosts
4233657,4342550088163,0,0,185.7233,61.75762,1.4126487,1.5155364e-28,12.196573,1.4107267,5.945904,47.251163,280.95087,791685299282598084,20.94858407,-3.854461515,-0.97878,0.02330011062,0.894373391,0,Other hosts
4234323,4342561056260,53,1,185.6646,61.861237,1.5579075,3.279787e-29,12.870106,1.5604266,3.780632,125.06543,472.82635,791688714623647712,22.6103859,-5.520197294,5.23824,0.03784087662,0.9538796499,0,Other hosts
4235394,3837430202917,0,0,185.97882,61.806515,0.44086388,1.22599374e-29,10.946721,0.44143736,6.789041,7.241392,98.913895,791664706619894562,23.67877937,3.396455118,1.95492,0.04718931947,0.3364361096,0,Other hosts
4235575,3838440631565,0,0,185.92378,61.73486,0.52761024,3.8723424e-28,11.970389,0.52730364,6.7798634,33.087368,224.32784,791661526769539096,19.93006562,1.834579525,-2.34438,0.015,0.4099558581,0,Other hosts
4235984,4039480316642,2,1,185.97354,61.809914,0.7665572,3.3014646e-29,11.643114,0.7716238,11.381792,15.644288,178.06003,791664709138544021,22.60323339,3.246624029,2.15886,0.03777829214,0.576064916,0,Other hosts
4236445,3636390480494,47,1,185.90788,61.857967,0.21774243,1.637412e-29,13.072256,0.22115673,7.4984946,65.75508,493.06412,791665602942095605,23.36460508,1.383383633,5.04204,0.04444029443,0.2130046385,0,Other hosts
4236574,3938450257326,0,0,185.84918,61.800354,0.5729977,1.8623169e-27,12.666159,0.5713732,7.0263944,54.546307,383.26385,791688062624458440,18.22486604,-0.2823521466,1.58526,0.015,0.4494655552,0,Other hosts
4237149,4039480311176,1055,1,185.8805,61.80135,0.77213687,1.0765308e-27,14.262215,0.7680636,5.66507,234.76826,1329.9786,791688046875859634,18.81993385,0.6064186304,1.64502,0.015,0.5898785305,0,Primary
4237214,4039480934722,0,0,186.02057,61.871147,0.8236464,6.5041405e-29,11.433905,0.82575005,5.3589277,28.464489,152.53914,791665706248671382,21.86702521,4.58119905,5.83284,0.03133647063,0.5870911101,0,Other hosts
4237607,4341540675099,0,0,185.67393,61.733017,1.3570085,3.2173859e-28,12.650652,1.360528,5.0225244,79.02383,396.89908,791685252945852978,20.13124211,-5.25543895,-2.45496,0.0161483685,0.8662055031,0,Other hosts
4237810,4342550086389,0,0,186.02893,61.76237,1.4039012,1.3418747e-29,11.41406,1.4021018,4.179646,36.85021,154.02083,791664594149761063,23.58072009,4.818431607,-0.69378,0.04633130077,0.8703120983,0,Other hosts
4237894,4342561037713,0,0,185.89014,61.861046,1.5529038,1.8380911e-29,11.580848,1.554163,1.9202305,95.55691,183.49129,791689060623052280,23.23908242,0.879973876,5.22678,0.04334197117,0.9323864629,0,Other hosts
4238629,4443580402145,0,0,185.73312,61.802067,1.7863,1.7010526e-29,11.698074,1.7835699,3.2759235,58.94774,193.10828,791685573175636418,23.32320564,-3.575798391,1.68804,0.04407804937,1.082548472,0,Other hosts
4238894,4039470573847,3,1,185.81895,61.768658,0.7379114,7.231551e-29,12.2358265,0.73625714,5.1885448,54.047874,280.4298,791685062940967159,21.75192137,-1.140191884,-0.3165,0.03032931196,0.5617262505,0,Other hosts
4238906,4039470724952,0,0,185.799,61.695972,0.7479015,2.2198425e-29,11.387071,0.7512272,16.029755,9.078195,145.52124,791684718832147335,23.0341946,-1.706315033,-4.67766,0.04154920271,0.4804584894,0,Other hosts
